f00F,f00M,f05F,f05M,f13F,f13M,f25F,f25M,facF,facM,rotulo
8.00,12.00,2.00,3.00,25.00,123.00,6.00,11.00,9.00,11.00,1
18.00,17.00,22.00,24.00,69.00,243.00,20.00,37.00,31.00,38.00,1
21.00,17.00,15.00,16.00,111.00,277.00,8.00,31.00,13.00,32.00,1
9.00,16.00,4.00,6.00,86.00,150.00,4.00,27.00,9.00,29.00,1
58.00,64.00,29.00,29.00,210.00,916.00,39.00,42.00,60.00,43.00,1
5.00,10.00,9.00,10.00,60.00,114.00,3.00,8.00,6.00,9.00,1
14.00,10.00,12.00,13.00,77.00,143.00,6.00,29.00,11.00,29.00,1
4.00,0.00,1.00,1.00,14.00,24.00,0.00,2.00,1.00,3.00,1
48.00,48.00,184.00,184.00,1014.00,2738.00,67.00,320.00,102.00,321.00,1
8.00,9.00,1.00,2.00,24.00,104.00,6.00,10.00,9.00,10.00,1
84.00,82.00,46.00,46.00,467.00,755.00,49.00,123.00,75.00,123.00,1
54.00,56.00,89.00,90.00,757.00,1312.00,26.00,210.00,41.00,212.00,1
21.00,25.00,16.00,17.00,116.00,249.00,7.00,20.00,11.00,21.00,1
52.00,56.00,38.00,40.00,189.00,407.00,12.00,36.00,20.00,36.00,1
166.00,171.00,117.00,117.00,566.00,1750.00,78.00,329.00,119.00,330.00,1
1.00,1.00,1.00,2.00,16.00,29.00,0.00,4.00,1.00,4.00,1
107.00,109.00,76.00,78.00,506.00,753.00,37.00,121.00,56.00,122.00,1
5.00,8.00,3.00,4.00,32.00,71.00,2.00,6.00,5.00,6.00,1
8.00,9.00,8.00,8.00,79.00,195.00,10.00,26.00,18.00,28.00,1
0.00,6.00,2.00,2.00,15.00,27.00,1.00,2.00,4.00,4.00,1
4.00,1.00,4.00,5.00,33.00,46.00,3.00,5.00,7.00,7.00,1
309.00,305.00,232.00,232.00,1565.00,3388.00,165.00,226.00,248.00,226.00,1
13.00,10.00,9.00,9.00,135.00,235.00,10.00,51.00,17.00,51.00,1
17.00,18.00,4.00,4.00,68.00,118.00,5.00,23.00,10.00,23.00,1
11.00,7.00,12.00,12.00,62.00,196.00,2.00,19.00,5.00,20.00,1
1.00,2.00,1.00,2.00,15.00,29.00,1.00,4.00,2.00,4.00,1
5.00,1.00,5.00,5.00,28.00,77.00,2.00,10.00,5.00,11.00,1
2.00,6.00,6.00,7.00,26.00,92.00,5.00,8.00,8.00,8.00,1
1.00,7.00,2.00,2.00,37.00,41.00,4.00,5.00,6.00,5.00,1
6.00,4.00,3.00,4.00,25.00,67.00,1.00,9.00,3.00,9.00,1
3.00,0.00,4.00,4.00,19.00,55.00,1.00,10.00,3.00,11.00,1
1.00,5.00,4.00,5.00,64.00,94.00,7.00,6.00,11.00,6.00,1
17.00,20.00,4.00,4.00,54.00,218.00,8.00,14.00,13.00,14.00,1
6.00,11.00,15.00,15.00,117.00,159.00,6.00,19.00,10.00,19.00,1
17.00,21.00,48.00,48.00,205.00,676.00,24.00,66.00,37.00,66.00,1
27.00,28.00,87.00,88.00,363.00,1188.00,61.00,125.00,91.00,125.00,1
17.00,20.00,13.00,13.00,65.00,166.00,2.00,22.00,6.00,23.00,1
3.00,8.00,1.00,2.00,14.00,69.00,3.00,8.00,5.00,9.00,1
16.00,16.00,20.00,21.00,156.00,257.00,19.00,52.00,29.00,52.00,1
12.00,12.00,16.00,16.00,109.00,215.00,4.00,14.00,8.00,14.00,1
19.00,19.00,54.00,56.00,334.00,1043.00,16.00,58.00,23.00,59.00,1
7.00,8.00,7.00,8.00,47.00,187.00,11.00,21.00,18.00,21.00,1
16.00,19.00,10.00,10.00,62.00,215.00,3.00,17.00,5.00,18.00,1
9.00,11.00,3.00,4.00,76.00,97.00,4.00,17.00,8.00,17.00,1
5.00,2.00,2.00,2.00,43.00,89.00,4.00,13.00,8.00,14.00,1
15.00,14.00,5.00,6.00,97.00,149.00,10.00,16.00,17.00,16.00,1
17.00,19.00,13.00,14.00,105.00,164.00,3.00,25.00,6.00,25.00,1
5.00,8.00,7.00,7.00,85.00,179.00,2.00,9.00,5.00,9.00,1
358.00,358.00,212.00,212.00,1227.00,3235.00,113.00,291.00,172.00,292.00,1
0.00,5.00,5.00,5.00,42.00,75.00,3.00,7.00,7.00,8.00,1
54.00,50.00,29.00,30.00,205.00,539.00,33.00,62.00,52.00,62.00,1
20.00,20.00,17.00,17.00,240.00,530.00,28.00,52.00,44.00,53.00,1
11.00,12.00,8.00,10.00,102.00,195.00,11.00,16.00,18.00,16.00,1
14.00,12.00,9.00,11.00,120.00,223.00,15.00,36.00,24.00,36.00,1
43.00,41.00,39.00,39.00,178.00,547.00,18.00,59.00,27.00,59.00,1
6.00,1.00,2.00,4.00,22.00,35.00,1.00,4.00,4.00,5.00,1
134.00,137.00,155.00,155.00,1032.00,1998.00,175.00,349.00,263.00,349.00,1
102.00,103.00,64.00,65.00,722.00,1247.00,52.00,68.00,78.00,68.00,1
3.00,2.00,1.00,2.00,10.00,38.00,1.00,2.00,3.00,3.00,1
6.00,6.00,4.00,5.00,62.00,69.00,1.00,11.00,4.00,12.00,1
7.00,6.00,9.00,9.00,58.00,134.00,8.00,12.00,12.00,12.00,1
57.00,60.00,38.00,38.00,283.00,723.00,36.00,42.00,55.00,43.00,1
8.00,5.00,7.00,7.00,146.00,250.00,8.00,33.00,14.00,34.00,1
59.00,61.00,41.00,42.00,358.00,1017.00,19.00,51.00,28.00,51.00,1
11.00,7.00,9.00,9.00,60.00,133.00,7.00,8.00,11.00,8.00,1
9.00,8.00,3.00,5.00,91.00,125.00,5.00,17.00,8.00,18.00,1
69.00,74.00,21.00,21.00,472.00,605.00,24.00,108.00,39.00,109.00,1
28.00,26.00,15.00,16.00,148.00,359.00,5.00,27.00,9.00,27.00,1
4.00,0.00,4.00,4.00,26.00,68.00,2.00,6.00,5.00,6.00,1
11.00,14.00,4.00,4.00,85.00,124.00,7.00,11.00,12.00,12.00,1
21.00,21.00,32.00,32.00,120.00,553.00,16.00,61.00,24.00,62.00,1
6.00,8.00,1.00,3.00,28.00,51.00,4.00,4.00,8.00,4.00,1
1.00,4.00,7.00,7.00,40.00,133.00,3.00,16.00,5.00,16.00,1
66.00,65.00,52.00,52.00,356.00,1003.00,69.00,161.00,104.00,161.00,1
85.00,81.00,130.00,130.00,1011.00,1879.00,89.00,231.00,135.00,232.00,1
3.00,6.00,9.00,9.00,108.00,217.00,3.00,26.00,5.00,26.00,1
29.00,33.00,79.00,80.00,523.00,988.00,44.00,66.00,66.00,68.00,1
11.00,9.00,9.00,10.00,56.00,173.00,8.00,20.00,14.00,20.00,1
3.00,5.00,1.00,1.00,22.00,42.00,0.00,7.00,1.00,7.00,1
0.00,6.00,0.00,2.00,12.00,36.00,3.00,3.00,5.00,3.00,1
0.00,3.00,1.00,2.00,8.00,28.00,0.00,2.00,1.00,2.00,1
9.00,5.00,3.00,4.00,44.00,63.00,4.00,11.00,8.00,11.00,1
32.00,35.00,22.00,23.00,140.00,363.00,12.00,64.00,20.00,64.00,1
83.00,84.00,36.00,36.00,276.00,1248.00,38.00,64.00,60.00,64.00,1
0.00,2.00,1.00,2.00,9.00,34.00,1.00,1.00,2.00,2.00,1
13.00,11.00,18.00,18.00,124.00,383.00,20.00,57.00,30.00,57.00,1
8.00,13.00,7.00,7.00,37.00,130.00,3.00,9.00,5.00,9.00,1
8.00,13.00,5.00,5.00,47.00,77.00,5.00,16.00,8.00,16.00,1
109.00,116.00,163.00,163.00,1201.00,1883.00,79.00,155.00,120.00,155.00,1
5.00,9.00,11.00,13.00,72.00,214.00,8.00,52.00,14.00,52.00,1
8.00,4.00,4.00,4.00,43.00,72.00,4.00,10.00,6.00,10.00,1
12.00,10.00,7.00,8.00,67.00,119.00,3.00,11.00,5.00,12.00,1
20.00,20.00,17.00,18.00,157.00,376.00,7.00,31.00,13.00,32.00,1
40.00,35.00,60.00,60.00,259.00,530.00,15.00,91.00,25.00,92.00,1
6.00,3.00,7.00,7.00,55.00,118.00,2.00,12.00,3.00,12.00,1
5.00,1.00,3.00,4.00,52.00,90.00,2.00,13.00,5.00,13.00,1
58.00,60.00,67.00,67.00,533.00,997.00,43.00,125.00,66.00,126.00,1
10.00,15.00,13.00,13.00,44.00,142.00,8.00,27.00,13.00,27.00,1
11.00,7.00,6.00,7.00,31.00,119.00,4.00,6.00,6.00,6.00,1
54.00,60.00,50.00,51.00,234.00,631.00,11.00,89.00,17.00,89.00,1
13.00,9.00,10.00,10.00,129.00,215.00,3.00,15.00,6.00,16.00,1
6.00,9.00,13.00,14.00,107.00,134.00,7.00,13.00,12.00,14.00,1
6.00,9.00,6.00,8.00,40.00,95.00,4.00,12.00,6.00,12.00,1
16.00,12.00,8.00,8.00,187.00,231.00,20.00,42.00,33.00,43.00,1
86.00,83.00,37.00,38.00,746.00,1536.00,52.00,198.00,79.00,198.00,1
4.00,6.00,5.00,6.00,42.00,80.00,4.00,11.00,7.00,11.00,1
14.00,12.00,12.00,12.00,140.00,525.00,24.00,45.00,37.00,45.00,1
7.00,10.00,7.00,8.00,68.00,100.00,4.00,7.00,9.00,8.00,1
6.00,10.00,8.00,8.00,83.00,116.00,3.00,10.00,5.00,10.00,1
2.00,8.00,2.00,2.00,32.00,44.00,1.00,6.00,2.00,7.00,1
55.00,57.00,13.00,13.00,274.00,643.00,13.00,37.00,21.00,37.00,1
32.00,30.00,27.00,27.00,207.00,351.00,7.00,28.00,12.00,28.00,1
12.00,12.00,6.00,8.00,58.00,131.00,5.00,8.00,9.00,9.00,1
19.00,18.00,14.00,14.00,134.00,262.00,9.00,23.00,14.00,24.00,1
14.00,17.00,4.00,4.00,86.00,112.00,10.00,9.00,18.00,9.00,1
14.00,19.00,9.00,9.00,58.00,202.00,9.00,21.00,16.00,21.00,1
14.00,12.00,6.00,7.00,36.00,97.00,9.00,21.00,14.00,21.00,1
23.00,28.00,10.00,11.00,164.00,235.00,7.00,22.00,12.00,22.00,1
38.00,39.00,53.00,53.00,465.00,894.00,14.00,78.00,24.00,78.00,1
3.00,9.00,4.00,6.00,19.00,69.00,1.00,3.00,2.00,3.00,1
28.00,24.00,35.00,35.00,206.00,764.00,39.00,38.00,59.00,38.00,1
8.00,9.00,6.00,6.00,43.00,86.00,2.00,6.00,3.00,7.00,1
52.00,52.00,37.00,38.00,428.00,903.00,23.00,43.00,34.00,45.00,1
1.00,1.00,2.00,2.00,13.00,46.00,2.00,4.00,5.00,5.00,1
3.00,5.00,7.00,7.00,51.00,121.00,8.00,17.00,12.00,17.00,1
41.00,43.00,32.00,32.00,215.00,571.00,24.00,48.00,37.00,48.00,1
36.00,31.00,31.00,33.00,140.00,387.00,17.00,45.00,26.00,47.00,1
8.00,8.00,4.00,4.00,63.00,80.00,3.00,16.00,6.00,17.00,1
4.00,9.00,9.00,9.00,50.00,163.00,13.00,30.00,22.00,30.00,1
6.00,3.00,8.00,9.00,51.00,109.00,8.00,16.00,13.00,16.00,1
9.00,9.00,11.00,12.00,79.00,127.00,4.00,20.00,7.00,21.00,1
25.00,22.00,14.00,14.00,131.00,273.00,25.00,45.00,37.00,46.00,1
125.00,126.00,302.00,302.00,1332.00,3286.00,116.00,230.00,174.00,231.00,1
1.00,3.00,6.00,6.00,38.00,92.00,4.00,5.00,6.00,6.00,1
128.00,134.00,195.00,197.00,891.00,2671.00,260.00,247.00,392.00,249.00,1
5.00,8.00,4.00,4.00,42.00,161.00,5.00,9.00,8.00,9.00,1
70.00,66.00,60.00,61.00,420.00,1338.00,22.00,135.00,36.00,136.00,1
14.00,15.00,9.00,9.00,50.00,109.00,5.00,21.00,10.00,21.00,1
309.00,313.00,166.00,167.00,1653.00,4187.00,161.00,266.00,242.00,266.00,1
25.00,21.00,10.00,11.00,106.00,218.00,13.00,23.00,20.00,23.00,1
35.00,39.00,8.00,10.00,115.00,493.00,26.00,49.00,40.00,50.00,1
4.00,5.00,3.00,3.00,19.00,49.00,1.00,2.00,3.00,3.00,1
4.00,11.00,5.00,5.00,56.00,72.00,1.00,10.00,4.00,10.00,1
7.00,12.00,6.00,6.00,33.00,93.00,6.00,6.00,10.00,7.00,1
13.00,11.00,7.00,8.00,68.00,174.00,7.00,16.00,12.00,16.00,1
12.00,10.00,14.00,14.00,75.00,138.00,7.00,13.00,13.00,13.00,1
60.00,63.00,108.00,109.00,419.00,1602.00,79.00,122.00,121.00,124.00,1
0.00,4.00,7.00,7.00,63.00,120.00,4.00,15.00,7.00,15.00,1
5.00,4.00,3.00,3.00,21.00,47.00,2.00,3.00,4.00,4.00,1
31.00,35.00,35.00,35.00,127.00,403.00,35.00,43.00,54.00,44.00,1
0.00,0.00,0.00,0.00,1.00,10.00,0.00,0.00,1.00,1.00,1
13.00,15.00,11.00,11.00,72.00,156.00,9.00,16.00,14.00,16.00,1
33.00,29.00,66.00,66.00,329.00,652.00,53.00,130.00,79.00,131.00,1
4.00,3.00,1.00,2.00,11.00,62.00,2.00,7.00,3.00,7.00,1
2.00,8.00,7.00,8.00,50.00,134.00,3.00,13.00,7.00,13.00,1
5.00,10.00,9.00,10.00,124.00,218.00,13.00,34.00,20.00,35.00,1
9.00,10.00,7.00,7.00,24.00,65.00,3.00,9.00,4.00,9.00,1
27.00,29.00,9.00,10.00,96.00,311.00,12.00,43.00,19.00,43.00,1
31.00,37.00,44.00,44.00,472.00,670.00,31.00,142.00,47.00,142.00,1
28.00,33.00,19.00,20.00,78.00,372.00,14.00,36.00,23.00,37.00,1
31.00,30.00,33.00,33.00,277.00,399.00,23.00,80.00,35.00,81.00,1
24.00,31.00,8.00,8.00,147.00,282.00,11.00,42.00,18.00,43.00,1
3.00,7.00,9.00,9.00,52.00,108.00,2.00,6.00,3.00,7.00,1
4.00,4.00,10.00,10.00,37.00,175.00,7.00,17.00,11.00,17.00,1
32.00,28.00,11.00,11.00,151.00,292.00,13.00,30.00,20.00,30.00,1
22.00,18.00,40.00,41.00,258.00,625.00,23.00,42.00,36.00,42.00,1
274.00,277.00,227.00,227.00,2334.00,6959.00,170.00,374.00,257.00,374.00,1
5.00,2.00,1.00,1.00,14.00,55.00,1.00,5.00,4.00,6.00,1
13.00,16.00,9.00,9.00,87.00,243.00,4.00,16.00,9.00,16.00,1
0.00,2.00,0.00,0.00,4.00,12.00,0.00,0.00,0.00,2.00,1
1.00,8.00,1.00,3.00,30.00,49.00,1.00,9.00,3.00,10.00,1
10.00,13.00,20.00,21.00,179.00,403.00,16.00,24.00,25.00,25.00,1
169.00,171.00,62.00,62.00,545.00,2272.00,69.00,335.00,105.00,336.00,1
1.00,5.00,4.00,5.00,33.00,107.00,5.00,17.00,9.00,17.00,1
21.00,19.00,13.00,14.00,218.00,405.00,21.00,38.00,32.00,39.00,1
7.00,8.00,5.00,6.00,31.00,144.00,4.00,18.00,7.00,18.00,1
14.00,14.00,42.00,43.00,258.00,503.00,16.00,82.00,26.00,83.00,1
2.00,2.00,2.00,2.00,34.00,46.00,1.00,6.00,2.00,7.00,1
4.00,2.00,6.00,6.00,40.00,79.00,3.00,9.00,6.00,9.00,1
3.00,0.00,2.00,2.00,19.00,33.00,1.00,3.00,3.00,3.00,1
53.00,55.00,38.00,39.00,235.00,510.00,35.00,84.00,55.00,86.00,1
19.00,19.00,17.00,18.00,77.00,272.00,12.00,35.00,19.00,36.00,1
19.00,25.00,39.00,39.00,410.00,567.00,28.00,59.00,43.00,59.00,1
1.00,5.00,1.00,1.00,13.00,44.00,3.00,8.00,5.00,8.00,1
8.00,6.00,6.00,7.00,101.00,202.00,9.00,27.00,16.00,28.00,1
24.00,27.00,23.00,23.00,168.00,467.00,13.00,45.00,21.00,46.00,1
21.00,21.00,14.00,14.00,154.00,315.00,11.00,26.00,17.00,26.00,1
16.00,14.00,4.00,5.00,92.00,159.00,3.00,9.00,6.00,10.00,1
90.00,94.00,26.00,26.00,449.00,971.00,21.00,105.00,33.00,106.00,1
18.00,24.00,23.00,23.00,133.00,552.00,21.00,27.00,32.00,27.00,1
28.00,26.00,21.00,23.00,138.00,323.00,20.00,30.00,33.00,30.00,1
33.00,36.00,24.00,24.00,328.00,556.00,14.00,36.00,24.00,37.00,1
15.00,10.00,29.00,30.00,229.00,361.00,28.00,43.00,44.00,43.00,1
4.00,5.00,8.00,10.00,39.00,108.00,5.00,8.00,7.00,10.00,1
9.00,5.00,4.00,4.00,38.00,68.00,2.00,6.00,4.00,6.00,1
10.00,15.00,11.00,11.00,121.00,398.00,15.00,62.00,25.00,63.00,1
38.00,41.00,16.00,17.00,252.00,389.00,10.00,47.00,17.00,47.00,1
9.00,10.00,8.00,8.00,77.00,121.00,4.00,16.00,8.00,16.00,1
31.00,34.00,10.00,11.00,157.00,403.00,11.00,25.00,16.00,25.00,1
0.00,6.00,2.00,2.00,8.00,38.00,0.00,4.00,1.00,4.00,1
3.00,6.00,3.00,5.00,47.00,65.00,1.00,13.00,3.00,13.00,1
3.00,1.00,5.00,5.00,30.00,75.00,3.00,9.00,5.00,9.00,1
12.00,14.00,7.00,7.00,107.00,221.00,7.00,21.00,10.00,22.00,1
17.00,13.00,14.00,15.00,83.00,226.00,10.00,22.00,15.00,23.00,1
6.00,10.00,12.00,13.00,95.00,229.00,9.00,14.00,15.00,14.00,1
15.00,14.00,13.00,13.00,100.00,210.00,6.00,26.00,10.00,27.00,1
7.00,8.00,8.00,10.00,82.00,181.00,10.00,23.00,16.00,23.00,1
5.00,6.00,2.00,2.00,45.00,60.00,2.00,7.00,5.00,8.00,1
9.00,4.00,1.00,3.00,18.00,54.00,0.00,8.00,3.00,8.00,1
102.00,104.00,51.00,52.00,508.00,1387.00,33.00,176.00,50.00,176.00,1
4.00,9.00,2.00,2.00,24.00,79.00,2.00,5.00,3.00,6.00,1
10.00,11.00,4.00,4.00,65.00,116.00,3.00,12.00,6.00,13.00,1
4.00,1.00,0.00,1.00,12.00,40.00,0.00,1.00,1.00,3.00,1
15.00,12.00,31.00,31.00,183.00,298.00,27.00,36.00,42.00,36.00,1
1.00,1.00,1.00,1.00,15.00,28.00,0.00,1.00,2.00,2.00,1
4.00,8.00,5.00,6.00,45.00,86.00,2.00,7.00,3.00,8.00,1
2.00,3.00,3.00,4.00,41.00,98.00,2.00,11.00,3.00,12.00,1
347.00,343.00,715.00,716.00,3572.00,8989.00,378.00,830.00,567.00,831.00,1
101.00,101.00,94.00,94.00,409.00,1215.00,87.00,131.00,133.00,132.00,1
11.00,17.00,19.00,19.00,154.00,172.00,11.00,21.00,18.00,22.00,1
16.00,21.00,5.00,5.00,100.00,217.00,6.00,15.00,9.00,16.00,1
0.00,2.00,0.00,1.00,10.00,22.00,0.00,2.00,2.00,2.00,1
0.00,3.00,1.00,2.00,12.00,21.00,1.00,3.00,2.00,3.00,1
30.00,31.00,24.00,24.00,87.00,427.00,12.00,36.00,18.00,36.00,1
15.00,12.00,8.00,9.00,92.00,230.00,11.00,18.00,18.00,18.00,1
4.00,8.00,5.00,5.00,33.00,68.00,3.00,7.00,6.00,8.00,1
29.00,34.00,53.00,53.00,381.00,464.00,37.00,81.00,56.00,81.00,1
21.00,17.00,7.00,8.00,144.00,326.00,19.00,24.00,29.00,25.00,1
6.00,6.00,9.00,10.00,35.00,78.00,6.00,17.00,11.00,17.00,1
25.00,23.00,10.00,10.00,90.00,351.00,17.00,23.00,26.00,23.00,1
5.00,9.00,1.00,2.00,18.00,70.00,2.00,11.00,4.00,11.00,1
11.00,11.00,9.00,10.00,52.00,133.00,8.00,8.00,12.00,9.00,1
2.00,8.00,7.00,8.00,56.00,58.00,1.00,14.00,2.00,14.00,1
11.00,8.00,10.00,11.00,134.00,265.00,14.00,39.00,22.00,39.00,1
1.00,5.00,3.00,4.00,15.00,42.00,1.00,5.00,4.00,6.00,1
2.00,6.00,5.00,5.00,82.00,111.00,5.00,11.00,10.00,12.00,1
5.00,1.00,1.00,1.00,11.00,31.00,1.00,5.00,2.00,5.00,1
92.00,97.00,53.00,54.00,935.00,2044.00,75.00,258.00,112.00,259.00,1
3.00,3.00,2.00,2.00,38.00,63.00,1.00,5.00,2.00,5.00,1
2.00,6.00,2.00,4.00,37.00,64.00,1.00,12.00,4.00,13.00,1
98.00,98.00,61.00,61.00,631.00,1170.00,58.00,110.00,87.00,111.00,1
29.00,33.00,27.00,27.00,180.00,878.00,37.00,57.00,56.00,57.00,1
25.00,22.00,5.00,5.00,73.00,215.00,7.00,38.00,13.00,40.00,1
4.00,3.00,7.00,7.00,33.00,67.00,1.00,12.00,4.00,12.00,1
44.00,39.00,55.00,56.00,1015.00,1251.00,51.00,120.00,79.00,120.00,1
51.00,47.00,15.00,16.00,188.00,521.00,13.00,54.00,22.00,54.00,1
56.00,51.00,44.00,44.00,304.00,530.00,21.00,94.00,31.00,94.00,1
34.00,39.00,16.00,17.00,187.00,272.00,9.00,53.00,15.00,54.00,1
22.00,25.00,14.00,15.00,155.00,227.00,4.00,20.00,7.00,20.00,1
32.00,28.00,28.00,30.00,414.00,644.00,26.00,46.00,41.00,46.00,1
84.00,88.00,38.00,38.00,443.00,602.00,44.00,129.00,65.00,129.00,1
3.00,4.00,4.00,4.00,30.00,114.00,3.00,18.00,4.00,18.00,1
54.00,56.00,20.00,22.00,338.00,560.00,24.00,45.00,39.00,45.00,1
2.00,3.00,3.00,3.00,21.00,44.00,2.00,5.00,3.00,6.00,1
12.00,9.00,11.00,12.00,53.00,117.00,2.00,12.00,6.00,12.00,1
15.00,19.00,51.00,51.00,223.00,770.00,41.00,96.00,62.00,97.00,1
8.00,7.00,18.00,20.00,97.00,308.00,4.00,23.00,9.00,23.00,1
3.00,6.00,3.00,4.00,24.00,95.00,4.00,6.00,6.00,8.00,1
25.00,26.00,29.00,29.00,537.00,948.00,24.00,136.00,36.00,136.00,1
16.00,22.00,13.00,14.00,103.00,174.00,6.00,13.00,9.00,14.00,1
3.00,9.00,5.00,6.00,25.00,142.00,6.00,7.00,9.00,8.00,1
98.00,104.00,38.00,39.00,502.00,655.00,36.00,131.00,56.00,132.00,1
1.00,5.00,6.00,6.00,62.00,178.00,4.00,13.00,7.00,14.00,1
4.00,4.00,3.00,4.00,37.00,68.00,1.00,7.00,4.00,7.00,1
11.00,9.00,9.00,9.00,152.00,293.00,15.00,31.00,25.00,31.00,1
2.00,5.00,8.00,9.00,56.00,88.00,6.00,7.00,11.00,8.00,1
4.00,7.00,6.00,6.00,23.00,66.00,5.00,8.00,7.00,10.00,1
12.00,8.00,9.00,10.00,47.00,101.00,7.00,11.00,11.00,11.00,1
4.00,6.00,3.00,4.00,22.00,58.00,0.00,6.00,3.00,7.00,1
0.00,6.00,6.00,6.00,36.00,59.00,4.00,10.00,6.00,10.00,1
86.00,85.00,26.00,26.00,519.00,839.00,44.00,113.00,66.00,114.00,1
3.00,8.00,13.00,14.00,68.00,119.00,8.00,20.00,12.00,22.00,1
8.00,7.00,5.00,6.00,64.00,122.00,6.00,11.00,10.00,11.00,1
49.00,51.00,50.00,50.00,328.00,609.00,24.00,86.00,38.00,86.00,1
22.00,18.00,13.00,13.00,127.00,436.00,13.00,21.00,20.00,22.00,1
14.00,18.00,11.00,11.00,91.00,256.00,18.00,37.00,29.00,38.00,1
26.00,29.00,88.00,90.00,603.00,754.00,37.00,92.00,55.00,94.00,1
5.00,0.00,2.00,2.00,12.00,33.00,0.00,4.00,1.00,5.00,1
1.00,6.00,2.00,3.00,19.00,44.00,1.00,4.00,3.00,5.00,1
101.00,101.00,60.00,60.00,343.00,844.00,38.00,143.00,60.00,144.00,1
17.00,20.00,22.00,24.00,247.00,392.00,19.00,57.00,30.00,58.00,1
9.00,13.00,4.00,5.00,120.00,220.00,14.00,27.00,23.00,28.00,1
9.00,14.00,18.00,18.00,113.00,239.00,14.00,40.00,23.00,41.00,1
27.00,24.00,25.00,26.00,175.00,333.00,12.00,19.00,20.00,20.00,1
13.00,10.00,4.00,5.00,80.00,174.00,8.00,17.00,12.00,17.00,1
10.00,15.00,16.00,16.00,157.00,251.00,8.00,42.00,12.00,43.00,1
15.00,11.00,14.00,14.00,135.00,282.00,19.00,50.00,30.00,50.00,1
2.00,2.00,1.00,2.00,13.00,68.00,2.00,9.00,4.00,9.00,1
65.00,64.00,35.00,36.00,450.00,1037.00,38.00,67.00,59.00,68.00,1
1.00,7.00,1.00,2.00,31.00,100.00,1.00,12.00,4.00,12.00,1
54.00,54.00,52.00,53.00,159.00,797.00,50.00,81.00,74.00,81.00,1
10.00,7.00,9.00,9.00,48.00,166.00,7.00,22.00,13.00,23.00,1
16.00,16.00,6.00,6.00,91.00,185.00,8.00,11.00,12.00,11.00,1
14.00,16.00,12.00,12.00,39.00,101.00,7.00,12.00,12.00,14.00,1
13.00,18.00,22.00,22.00,114.00,307.00,16.00,60.00,25.00,61.00,1
8.00,8.00,12.00,13.00,47.00,117.00,9.00,18.00,14.00,19.00,1
5.00,2.00,3.00,4.00,21.00,108.00,1.00,13.00,3.00,14.00,1
27.00,27.00,20.00,20.00,83.00,362.00,16.00,24.00,26.00,24.00,1
31.00,31.00,52.00,53.00,467.00,531.00,19.00,120.00,28.00,122.00,1
6.00,4.00,12.00,12.00,62.00,208.00,4.00,23.00,7.00,24.00,1
3.00,2.00,2.00,3.00,11.00,57.00,2.00,3.00,3.00,5.00,1
12.00,11.00,9.00,10.00,63.00,104.00,4.00,15.00,6.00,15.00,1
2.00,2.00,2.00,3.00,15.00,32.00,0.00,3.00,2.00,4.00,1
39.00,42.00,20.00,21.00,182.00,556.00,17.00,69.00,26.00,69.00,1
53.00,60.00,25.00,26.00,177.00,652.00,30.00,78.00,47.00,79.00,1
99.00,101.00,69.00,69.00,514.00,1213.00,60.00,274.00,92.00,276.00,1
39.00,43.00,17.00,18.00,389.00,774.00,23.00,33.00,35.00,33.00,1
6.00,3.00,6.00,6.00,39.00,58.00,3.00,8.00,6.00,10.00,1
3.00,3.00,2.00,2.00,52.00,101.00,5.00,12.00,8.00,12.00,1
16.00,16.00,11.00,11.00,89.00,191.00,9.00,21.00,16.00,21.00,1
194.00,198.00,114.00,114.00,1300.00,2658.00,113.00,333.00,171.00,334.00,1
9.00,13.00,6.00,7.00,31.00,144.00,5.00,18.00,9.00,18.00,1
2.00,9.00,2.00,2.00,16.00,47.00,0.00,5.00,2.00,5.00,1
0.00,1.00,1.00,1.00,7.00,21.00,0.00,1.00,0.00,2.00,1
41.00,36.00,36.00,36.00,237.00,590.00,29.00,102.00,45.00,104.00,1
3.00,6.00,5.00,5.00,48.00,58.00,2.00,13.00,3.00,14.00,1
1.00,8.00,5.00,5.00,84.00,115.00,4.00,10.00,8.00,12.00,1
25.00,29.00,61.00,62.00,531.00,1084.00,25.00,68.00,38.00,69.00,1
12.00,12.00,4.00,4.00,42.00,105.00,2.00,11.00,4.00,12.00,1
4.00,4.00,4.00,6.00,50.00,94.00,1.00,15.00,4.00,15.00,1
8.00,6.00,2.00,3.00,57.00,77.00,1.00,7.00,3.00,8.00,1
11.00,15.00,15.00,15.00,111.00,285.00,21.00,26.00,31.00,26.00,1
15.00,18.00,7.00,8.00,36.00,149.00,2.00,18.00,5.00,18.00,1
14.00,13.00,15.00,15.00,60.00,228.00,6.00,15.00,9.00,17.00,1
3.00,4.00,6.00,8.00,44.00,61.00,1.00,8.00,3.00,8.00,1
7.00,6.00,2.00,2.00,37.00,70.00,2.00,9.00,3.00,9.00,1
7.00,5.00,4.00,5.00,29.00,79.00,1.00,6.00,3.00,7.00,1
1.00,1.00,1.00,3.00,45.00,58.00,3.00,5.00,7.00,7.00,1
6.00,4.00,2.00,2.00,27.00,53.00,4.00,6.00,7.00,6.00,1
1.00,0.00,1.00,3.00,11.00,42.00,0.00,5.00,3.00,5.00,1
25.00,25.00,25.00,25.00,128.00,430.00,13.00,44.00,21.00,44.00,1
